,dt,Country,avg
17202,1895,Japan,11.57325
17203,1895,Jersey,10.392000000000001
17204,1895,Jordan,18.85566667
17205,1895,Kazakhstan,4.8928333330000005
17206,1895,Kenya,23.84491667
17207,1895,Kingman Reef,26.64816667
17208,1895,Kiribati,26.2805
17209,1895,Kuwait,24.63866667
17210,1895,Kyrgyzstan,2.938
17211,1895,Laos,23.41191667
17212,1895,Latvia,4.861000000000001
17213,1895,Lebanon,17.2815
17214,1895,Lesotho,13.27116667
17215,1895,Liberia,24.65683333
17216,1895,Libya,22.35641667
17217,1895,Liechtenstein,3.998333333
17218,1895,Lithuania,5.427583332999999
17219,1895,Luxembourg,8.447583332999999
17220,1895,Macau,22.04966667
17221,1895,Macedonia,10.18125
17222,1895,Madagascar,22.453000000000003
17223,1895,Malawi,21.21508333
17224,1895,Malaysia,25.40941667
17225,1895,Mali,28.33008333
17226,1895,Malta,18.57116667
17227,1895,Martinique,25.67275
17228,1895,Mauritania,27.62058333
17229,1895,Mauritius,23.08541667
17230,1895,Mayotte,26.09991667
17231,1895,Mexico,20.18283333
17232,1895,Moldova,9.015333333
17233,1895,Monaco,8.579333333
17234,1895,Mongolia,-1.493916667
17235,1895,Montenegro,9.911
17236,1895,Montserrat,26.02733333
17237,1895,Morocco,18.13116667
17238,1895,Mozambique,23.36416667
17239,1895,Namibia,20.09591667
17240,1895,Nepal,14.55841667
17241,1895,Netherlands,8.759916667
17242,1895,Netherlands (Europe),8.357583333
17243,1895,New Caledonia,22.09425
17244,1895,New Zealand,9.847666667
17245,1895,Nicaragua,25.694000000000003
17246,1895,Niger,27.33983333
17247,1895,Nigeria,26.24325
17248,1895,Niue,24.5235
17249,1895,North America,1.632
17250,1895,North Korea,5.817916667
17251,1895,Norway,-0.382333333
17252,1895,Oceania,21.0545
17253,1895,Oman,26.33091667
17254,1895,Pakistan,20.544
17255,1895,Palau,26.54308333
17256,1895,Palestina,22.62125
17257,1895,Palmyra Atoll,26.676
17258,1895,Panama,25.941999999999997
17259,1895,Papua New Guinea,23.91791667
17260,1895,Paraguay,23.30966667
17261,1895,Peru,19.578
17262,1895,Philippines,25.8025
17263,1895,Poland,6.983833333
17264,1895,Portugal,15.09466667
17265,1895,Puerto Rico,25.16075
17266,1895,Qatar,26.28375
17267,1895,Reunion,22.8565
17268,1895,Romania,8.529083332999999
17269,1895,Russia,-6.280666667
17270,1895,Rwanda,18.96616667
17271,1895,Saint Barthélemy,26.32416667
17272,1895,Saint Kitts And Nevis,25.49925
17273,1895,Saint Lucia,26.20075
17274,1895,Saint Martin,26.32416667
17275,1895,Saint Pierre And Miquelon,4.738
17276,1895,Saint Vincent And The Grenadines,26.34
17277,1895,Samoa,25.74683333
17278,1895,San Marino,13.30041667
17279,1895,Sao Tome And Principe,25.20016667
17280,1895,Saudi Arabia,24.93133333
17281,1895,Senegal,27.45275
17282,1895,Serbia,9.561
17283,1895,Seychelles,26.52658333
17284,1895,Sierra Leone,25.35716667
17285,1895,Singapore,26.0905
17286,1895,Sint Maarten,26.32416667
17287,1895,Slovakia,6.932416667000001
17288,1895,Slovenia,8.986416667
17289,1895,Solomon Islands,26.15158333
17290,1895,Somalia,26.61808333
17291,1895,South Africa,16.83325
17292,1895,South America,21.58775
17293,1895,South Georgia And The South Sandwich Isla,0.8625
17294,1895,South Korea,11.28516667
17295,1895,Spain,13.97041667
17296,1895,Sri Lanka,26.90625
17297,1895,Sudan,26.5635
17298,1895,Suriname,25.91508333
17299,1895,Svalbard And Jan Mayen,-7.7583333329999995
17300,1895,Swaziland,18.52725
17301,1895,Sweden,1.8866666669999999
17302,1895,Switzerland,6.362
17303,1895,Syria,17.53566667
17304,1895,Taiwan,21.386999999999997
17305,1895,Tajikistan,3.9075
17306,1895,Tanzania,22.10516667
17307,1895,Thailand,25.85108333
17308,1895,Timor Leste,25.34533333
17309,1895,Togo,26.25475
17310,1895,Tonga,22.706
17311,1895,Trinidad And Tobago,25.72141667
17312,1895,Tunisia,20.41758333
17313,1895,Turkey,11.51708333
17314,1895,Turkmenistan,14.72216667
17315,1895,Turks And Caicas Islands,26.38958333
17316,1895,Uganda,22.7105
17317,1895,Ukraine,7.5315
17318,1895,United Arab Emirates,27.12875
17319,1895,United Kingdom,7.908833333
17320,1895,United Kingdom (Europe),8.041
17321,1895,United States,7.847333333
17322,1895,Uruguay,17.25375
17323,1895,Uzbekistan,12.25675
17324,1895,Venezuela,24.62166667
17325,1895,Vietnam,23.44025
17326,1895,Virgin Islands,26.04975
17327,1895,Western Sahara,22.61533333
17328,1895,Yemen,25.71875
17329,1895,Zambia,21.04458333
17330,1895,Zimbabwe,20.87666667
17331,1896,Afghanistan,14.09875
17332,1896,Africa,23.73291667
17333,1896,Albania,12.1185
17334,1896,Algeria,22.19991667
17335,1896,American Samoa,26.14208333
17336,1896,Andorra,10.49233333
17337,1896,Angola,21.66691667
17338,1896,Anguilla,26.324
17339,1896,Antigua And Barbuda,26.13708333
17340,1896,Argentina,15.10141667
17341,1896,Armenia,7.932416667000001
17342,1896,Aruba,27.65491667
17343,1896,Asia,7.152333333
17344,1896,Australia,21.3965
17345,1896,Austria,5.4285
17346,1896,Azerbaijan,10.4575
17347,1896,Bahamas,24.904
17348,1896,Bahrain,25.51558333
17349,1896,Baker Island,25.11516667
17350,1896,Bangladesh,25.12241667
17351,1896,Barbados,26.09191667
17352,1896,Belarus,5.817166667
17353,1896,Belgium,8.931166667000001
17354,1896,Belize,25.2645
17355,1896,Benin,26.44225
17356,1896,Bhutan,11.97566667
17357,1896,Bolivia,21.04641667
17358,1896,"Bonaire, Saint Eustatius And Saba",26.892
17359,1896,Bosnia And Herzegovina,9.786083332999999
17360,1896,Botswana,21.97616667
17361,1896,Brazil,24.58758333
17362,1896,British Virgin Islands,26.07641667
17363,1896,Bulgaria,10.32241667
17364,1896,Burkina Faso,27.4035
17365,1896,Burma,23.75975
17366,1896,Burundi,19.82158333
17367,1896,Cambodia,26.421999999999997
17368,1896,Cameroon,23.77616667
17369,1896,Canada,-6.017416667000001
17370,1896,Cape Verde,24.46575
17371,1896,Cayman Islands,26.5065
17372,1896,Central African Republic,24.82508333
17373,1896,Chad,26.74133333
17374,1896,Chile,9.715666667
17375,1896,China,6.38625
17376,1896,Christmas Island,25.50025
17377,1896,Colombia,24.51933333
17378,1896,Comoros,25.58441667
17379,1896,Congo,24.02425
17380,1896,Congo (Democratic Republic Of The),23.487
17381,1896,Costa Rica,25.503
17382,1896,Croatia,10.661
17383,1896,Cuba,25.136
17384,1896,Curaçao,27.08358333
17385,1896,Cyprus,18.39408333
17386,1896,Czech Republic,7.033416667000001
17387,1896,Côte D'Ivoire,25.34166667
17388,1896,Denmark,-19.67508333
17389,1896,Denmark (Europe),8.14925
17390,1896,Djibouti,28.47625
17391,1896,Dominica,25.75191667
17392,1896,Dominican Republic,25.44341667
17393,1896,Ecuador,21.64025
17394,1896,Egypt,22.52508333
17395,1896,El Salvador,24.99858333
17396,1896,Equatorial Guinea,24.29791667
17397,1896,Eritrea,26.25708333
17398,1896,Estonia,5.304166667
17399,1896,Ethiopia,22.68708333
17400,1896,Europe,7.574
17401,1896,Falkland Islands (Islas Malvinas),6.377583333
17402,1896,Faroe Islands,6.81375
17403,1896,Federated States Of Micronesia,26.31366667
17404,1896,Fiji,24.62408333
17405,1896,Finland,1.810583333
17406,1896,France,12.14966667
17407,1896,France (Europe),9.687166667
17408,1896,French Guiana,25.4875
17409,1896,French Polynesia,25.83091667
17410,1896,Gabon,23.70641667
17411,1896,Gambia,27.73575
17412,1896,Gaza Strip,19.0615
17413,1896,Georgia,7.254833333
17414,1896,Germany,7.68775
17415,1896,Ghana,25.90541667
17416,1896,Greece,14.43125
17417,1896,Greenland,-20.24783333
17418,1896,Grenada,26.36
17419,1896,Guadeloupe,26.01383333
17420,1896,Guatemala,23.24766667
17421,1896,Guernsey,10.60041667
17422,1896,Guinea,25.28891667
17423,1896,Guinea Bissau,26.933000000000003
17424,1896,Guyana,25.726999999999997
17425,1896,Haiti,26.17975
17426,1896,Honduras,24.78216667
17427,1896,Hong Kong,22.41775
17428,1896,Hungary,9.119916667
17429,1896,Iceland,1.269083333
17430,1896,India,24.40441667
17431,1896,Indonesia,25.25166667
17432,1896,Iran,17.15125
17433,1896,Iraq,20.97683333
17434,1896,Ireland,9.481416667000001
17435,1896,Isle Of Man,9.46325
17436,1896,Israel,19.52058333
17437,1896,Italy,11.94983333
17438,1896,Jamaica,25.7775
17439,1896,Japan,11.68141667
17440,1896,Jersey,10.60041667
17441,1896,Jordan,19.10158333
17442,1896,Kazakhstan,4.41575
17443,1896,Kenya,23.88541667
17444,1896,Kingman Reef,26.97125
17445,1896,Kiribati,26.70608333
17446,1896,Kuwait,24.4845
17447,1896,Kyrgyzstan,3.264416667
17448,1896,Laos,23.4195
17449,1896,Latvia,5.654166667
17450,1896,Lebanon,17.316
17451,1896,Lesotho,13.99841667
17452,1896,Liberia,25.04875
17453,1896,Libya,22.00825
17454,1896,Liechtenstein,3.8384166669999997
17455,1896,Lithuania,6.166916667000001
17456,1896,Luxembourg,8.506666667000001
17457,1896,Macau,22.15816667
17458,1896,Macedonia,9.983333333
17459,1896,Madagascar,22.5175
17460,1896,Malawi,21.33416667
17461,1896,Malaysia,25.674
17462,1896,Mali,27.81283333
17463,1896,Malta,17.91033333
17464,1896,Martinique,25.75191667
17465,1896,Mauritania,27.22341667
17466,1896,Mauritius,23.14591667
17467,1896,Mayotte,26.17416667
17468,1896,Mexico,20.77391667
17469,1896,Moldova,8.615166667
17470,1896,Monaco,8.214083333
17471,1896,Mongolia,-0.894333333
17472,1896,Montenegro,9.679833333
17473,1896,Montserrat,26.07775
17474,1896,Morocco,16.96008333
17475,1896,Mozambique,23.545
17476,1896,Namibia,20.45816667
17477,1896,Nepal,15.27883333
17478,1896,Netherlands,9.175916667000001
17479,1896,Netherlands (Europe),8.77975
17480,1896,New Caledonia,22.23766667
17481,1896,New Zealand,9.86225
17482,1896,Nicaragua,25.95191667
17483,1896,Niger,26.8205
17484,1896,Nigeria,26.08816667
17485,1896,Niue,24.66725
17486,1896,North America,1.552583333
17487,1896,North Korea,6.230333333
17488,1896,Norway,0.481333333
17489,1896,Oceania,21.19033333
17490,1896,Oman,26.60766667
17491,1896,Pakistan,20.90725
17492,1896,Palau,26.66933333
17493,1896,Palestina,22.69841667
17494,1896,Palmyra Atoll,26.995
17495,1896,Panama,26.11
17496,1896,Papua New Guinea,23.69533333
17497,1896,Paraguay,23.69208333
17498,1896,Peru,19.75383333
17499,1896,Philippines,25.92766667
17500,1896,Poland,7.356666667000001
17501,1896,Portugal,14.24458333
17502,1896,Puerto Rico,25.22583333
17503,1896,Qatar,26.44733333
17504,1896,Reunion,22.90375
17505,1896,Romania,8.49575
17506,1896,Russia,-5.686833332999999
17507,1896,Rwanda,18.97475
17508,1896,Saint Barthélemy,26.324
17509,1896,Saint Kitts And Nevis,25.5595
17510,1896,Saint Lucia,26.26841667
17511,1896,Saint Martin,26.324
17512,1896,Saint Pierre And Miquelon,3.93125
17513,1896,Saint Vincent And The Grenadines,26.40533333
17514,1896,Samoa,25.83791667
17515,1896,San Marino,13.048
17516,1896,Sao Tome And Principe,25.1355
17517,1896,Saudi Arabia,25.13791667
17518,1896,Senegal,28.04466667
17519,1896,Serbia,9.495333333
17520,1896,Seychelles,26.70041667
17521,1896,Sierra Leone,25.90525
17522,1896,Singapore,26.4635
17523,1896,Sint Maarten,26.324
17524,1896,Slovakia,7.037166667
17525,1896,Slovenia,8.927666667
17526,1896,Solomon Islands,25.75541667
17527,1896,Somalia,26.67908333
17528,1896,South Africa,17.4075
17529,1896,South America,21.8105
17530,1896,South Georgia And The South Sandwich Isla,1.114416667
17531,1896,South Korea,11.51083333
17532,1896,Spain,12.83716667
17533,1896,Sri Lanka,27.04866667
17534,1896,Sudan,26.73408333
17535,1896,Suriname,25.95658333
17536,1896,Svalbard And Jan Mayen,-7.641833332999999
17537,1896,Swaziland,19.01591667
17538,1896,Sweden,3.03525
17539,1896,Switzerland,6.1565833329999995
17540,1896,Syria,17.35425
17541,1896,Taiwan,21.76375
17542,1896,Tajikistan,4.077666667
17543,1896,Tanzania,22.16183333
17544,1896,Thailand,25.94233333
17545,1896,Timor Leste,24.97383333
17546,1896,Togo,26.10416667
17547,1896,Tonga,22.88158333
17548,1896,Trinidad And Tobago,25.82616667
17549,1896,Tunisia,19.46375
17550,1896,Turkey,11.08616667
17551,1896,Turkmenistan,14.31791667
17552,1896,Turks And Caicas Islands,26.52641667
17553,1896,Uganda,22.713
17554,1896,Ukraine,6.997000000000001
17555,1896,United Arab Emirates,27.45391667
17556,1896,United Kingdom,8.5765
17557,1896,United Kingdom (Europe),8.725583333
17558,1896,United States,8.483583333
17559,1896,Uruguay,17.5955
17560,1896,Uzbekistan,11.847999999999999
17561,1896,Venezuela,24.77016667
17562,1896,Vietnam,23.44525
17563,1896,Virgin Islands,26.07641667
17564,1896,Western Sahara,21.98516667
17565,1896,Yemen,25.86066667
17566,1896,Zambia,21.203000000000003
17567,1896,Zimbabwe,21.14783333
17568,1897,Afghanistan,13.54975
17569,1897,Africa,23.95583333
17570,1897,Albania,12.2895
17571,1897,Algeria,23.20658333
17572,1897,American Samoa,26.47458333
17573,1897,Andorra,11.63883333
17574,1897,Angola,21.64683333
17575,1897,Anguilla,26.53816667
17576,1897,Antigua And Barbuda,26.31941667
17577,1897,Argentina,14.54008333
17578,1897,Armenia,8.227333332999999
17579,1897,Aruba,27.83683333
17580,1897,Asia,7.1370000000000005
17581,1897,Australia,21.8175
17582,1897,Austria,6.108333332999999
17583,1897,Azerbaijan,11.0115
17584,1897,Bahamas,25.26325
17585,1897,Bahrain,25.48116667
17586,1897,Baker Island,25.36258333
17587,1897,Bangladesh,25.191999999999997
17588,1897,Barbados,26.26141667
17589,1897,Belarus,6.387583332999999
17590,1897,Belgium,9.4685
17591,1897,Belize,25.69383333
17592,1897,Benin,26.93
17593,1897,Bhutan,11.96725
17594,1897,Bolivia,20.73733333
17595,1897,"Bonaire, Saint Eustatius And Saba",27.03583333
17596,1897,Bosnia And Herzegovina,10.17116667
17597,1897,Botswana,21.67141667
17598,1897,Brazil,24.46775
17599,1897,British Virgin Islands,26.28266667
17600,1897,Bulgaria,10.3485
17601,1897,Burkina Faso,27.873
17602,1897,Burma,24.05041667
17603,1897,Burundi,19.923
17604,1897,Cambodia,26.72858333
17605,1897,Cameroon,24.15133333
17606,1897,Canada,-5.9479999999999995
17607,1897,Cape Verde,24.27108333
17608,1897,Cayman Islands,26.83883333
17609,1897,Central African Republic,25.12891667
17610,1897,Chad,26.92791667
17611,1897,Chile,9.118833333
17612,1897,China,6.228083333
17613,1897,Christmas Island,25.6695
17614,1897,Colombia,24.59025
17615,1897,Comoros,25.79391667
17616,1897,Congo,24.3045
17617,1897,Congo (Democratic Republic Of The),23.63275
17618,1897,Costa Rica,25.88758333
17619,1897,Croatia,11.18183333
17620,1897,Cuba,25.50175
17621,1897,Curaçao,27.22825
17622,1897,Cyprus,18.01491667
17623,1897,Czech Republic,7.47725
17624,1897,Côte D'Ivoire,25.61383333
17625,1897,Denmark,-19.01908333
17626,1897,Denmark (Europe),7.830083332999999
17627,1897,Djibouti,28.74991667
17628,1897,Dominica,25.92566667
17629,1897,Dominican Republic,25.68225
17630,1897,Ecuador,21.63866667
17631,1897,Egypt,22.24016667
17632,1897,El Salvador,25.35725
17633,1897,Equatorial Guinea,24.68266667
17634,1897,Eritrea,26.57541667
17635,1897,Estonia,5.32375
17636,1897,Ethiopia,22.93691667
17637,1897,Europe,7.9676666670000005
17638,1897,Falkland Islands (Islas Malvinas),5.889583332999999
17639,1897,Faroe Islands,6.542666667000001
17640,1897,Federated States Of Micronesia,26.2902
17641,1897,Fiji,24.83475
17642,1897,Finland,1.5908333330000002
17643,1897,France,12.9275
17644,1897,France (Europe),10.60575
17645,1897,French Guiana,25.54475
17646,1897,French Polynesia,25.48957143
17647,1897,Gabon,24.0415
17648,1897,Gambia,28.04383333
17649,1897,Gaza Strip,18.40008333
17650,1897,Georgia,7.95625
17651,1897,Germany,8.050666667
17652,1897,Ghana,26.31908333
17653,1897,Greece,14.37683333
17654,1897,Greenland,-19.5715
17655,1897,Grenada,26.5565
17656,1897,Guadeloupe,26.18675
17657,1897,Guatemala,23.61258333
17658,1897,Guernsey,11.08941667
17659,1897,Guinea,25.45883333
17660,1897,Guinea Bissau,27.15283333
17661,1897,Guyana,25.7075
17662,1897,Haiti,26.47866667
17663,1897,Honduras,25.178
17664,1897,Hong Kong,22.50066667
17665,1897,Hungary,9.435416667
17666,1897,Iceland,1.471583333
17667,1897,India,24.2195
17668,1897,Indonesia,25.67775
17669,1897,Iran,17.18225
17670,1897,Iraq,21.08175
17671,1897,Ireland,9.534833333
17672,1897,Isle Of Man,9.462916667
17673,1897,Israel,18.906
17674,1897,Italy,12.71891667
17675,1897,Jamaica,26.24908333
17676,1897,Japan,11.216
17677,1897,Jersey,11.08941667
17678,1897,Jordan,18.63291667
17679,1897,Kazakhstan,4.3259166669999995
17680,1897,Kenya,23.99266667
17681,1897,Kingman Reef,26.92275
17682,1897,Kiribati,26.552
17683,1897,Kuwait,24.54591667
17684,1897,Kyrgyzstan,2.546916667
17685,1897,Laos,23.72091667
17686,1897,Latvia,5.825916667
17687,1897,Lebanon,16.81408333
17688,1897,Lesotho,13.46133333
17689,1897,Liberia,25.13008333
17690,1897,Libya,22.02966667
17691,1897,Liechtenstein,4.671916667
17692,1897,Lithuania,6.330333333
17693,1897,Luxembourg,9.149416667
17694,1897,Macau,22.24516667
17695,1897,Macedonia,10.06258333
17696,1897,Madagascar,22.67075
17697,1897,Malawi,21.37675
17698,1897,Malaysia,25.831999999999997
17699,1897,Mali,28.40633333
17700,1897,Malta,18.18366667
17701,1897,Martinique,25.92566667
17702,1897,Mauritania,27.7545
17703,1897,Mauritius,23.35941667
17704,1897,Mayotte,26.39883333
17705,1897,Mexico,20.50291667
17706,1897,Moldova,9.178416667
17707,1897,Monaco,9.27125
17708,1897,Mongolia,-1.59475
17709,1897,Montenegro,9.905166667
17710,1897,Montserrat,26.25033333
17711,1897,Morocco,17.95683333
17712,1897,Mozambique,23.51333333
17713,1897,Namibia,20.22841667
17714,1897,Nepal,15.11
17715,1897,Netherlands,9.383416667
17716,1897,Netherlands (Europe),8.988916667
17717,1897,New Caledonia,22.65
17718,1897,New Zealand,9.98325
17719,1897,Nicaragua,26.35658333
17720,1897,Niger,27.2625
17721,1897,Nigeria,26.519000000000002
17722,1897,Niue,24.87716667
17723,1897,North America,1.6259166669999998
17724,1897,North Korea,6.458083332999999
17725,1897,Norway,0.245916667
17726,1897,Oceania,21.61008333
17727,1897,Oman,26.64075
17728,1897,Pakistan,20.32116667
17729,1897,Palau,26.97883333
17730,1897,Palestina,22.7325
17731,1897,Palmyra Atoll,26.9515
17732,1897,Panama,26.421
17733,1897,Papua New Guinea,24.27083333
17734,1897,Paraguay,23.25991667
17735,1897,Peru,19.61925
17736,1897,Philippines,26.439
17737,1897,Poland,7.448916667000001
17738,1897,Portugal,15.22991667
17739,1897,Puerto Rico,25.43741667
17740,1897,Qatar,26.40875
17741,1897,Reunion,23.10291667
17742,1897,Romania,8.65925
17743,1897,Russia,-5.5549166670000005
17744,1897,Rwanda,19.09341667
17745,1897,Saint Barthélemy,26.53816667
17746,1897,Saint Kitts And Nevis,25.74033333
17747,1897,Saint Lucia,26.456
17748,1897,Saint Martin,26.53816667
17749,1897,Saint Pierre And Miquelon,3.5484166669999997
17750,1897,Saint Vincent And The Grenadines,26.60475
17751,1897,Samoa,26.19666667
17752,1897,San Marino,13.79
17753,1897,Sao Tome And Principe,25.46083333
17754,1897,Saudi Arabia,25.10516667
17755,1897,Senegal,28.33666667
17756,1897,Serbia,9.63775
17757,1897,Seychelles,27.05166667
17758,1897,Sierra Leone,25.94541667
17759,1897,Singapore,26.57658333
17760,1897,Sint Maarten,26.53816667
17761,1897,Slovakia,7.340416667
17762,1897,Slovenia,9.605833333
17763,1897,Solomon Islands,26.32208333
17764,1897,Somalia,26.87533333
17765,1897,South Africa,17.0005
17766,1897,South America,21.60591667
17767,1897,South Georgia And The South Sandwich Isla,1.1395
17768,1897,South Korea,11.522
17769,1897,Spain,14.12283333
17770,1897,Sri Lanka,27.25683333
17771,1897,Sudan,26.84916667
17772,1897,Suriname,25.97166667
17773,1897,Svalbard And Jan Mayen,-7.282916667
17774,1897,Swaziland,18.59108333
17775,1897,Sweden,2.6010000000000004
17776,1897,Switzerland,7.11625
17777,1897,Syria,17.14975
17778,1897,Taiwan,22.02941667
17779,1897,Tajikistan,3.427833333
17780,1897,Tanzania,22.26975
17781,1897,Thailand,26.10491667
17782,1897,Timor Leste,26.160999999999998
17783,1897,Togo,26.57125
17784,1897,Tonga,22.96333333
17785,1897,Trinidad And Tobago,25.91016667
17786,1897,Tunisia,20.15933333
17787,1897,Turkey,11.16358333
17788,1897,Turkmenistan,14.337
17789,1897,Turks And Caicas Islands,26.8615
17790,1897,Uganda,22.88033333
17791,1897,Ukraine,7.946833333
17792,1897,United Arab Emirates,27.41575
17793,1897,United Kingdom,8.502833333
17794,1897,United Kingdom (Europe),8.668583332999999
17795,1897,United States,8.473166667000001
17796,1897,Uruguay,17.26283333
17797,1897,Uzbekistan,11.77975
17798,1897,Venezuela,24.81916667
17799,1897,Vietnam,23.77333333
17800,1897,Virgin Islands,26.28266667
17801,1897,Western Sahara,22.513
17802,1897,Yemen,26.04016667
17803,1897,Zambia,21.16091667
17804,1897,Zimbabwe,20.98925
17805,1898,Afghanistan,13.46158333
17806,1898,Africa,23.78416667
17807,1898,Albania,12.89491667
17808,1898,Algeria,22.82466667
17809,1898,American Samoa,26.3275
17810,1898,Andorra,11.31241667
17811,1898,Angola,21.22108333
17812,1898,Anguilla,26.46741667
17813,1898,Antigua And Barbuda,26.2565
17814,1898,Argentina,13.79441667
17815,1898,Armenia,7.841
17816,1898,Aruba,27.41433333
17817,1898,Asia,6.98525
17818,1898,Australia,21.57091667
17819,1898,Austria,6.828333333
17820,1898,Azerbaijan,10.41966667
17821,1898,Bahamas,25.07241667
17822,1898,Bahrain,25.33641667
17823,1898,Baker Island,24.95941667
17824,1898,Bangladesh,24.87925
17825,1898,Barbados,26.17316667
17826,1898,Belarus,6.06525
17827,1898,Belgium,9.88525
17828,1898,Belize,25.07625
17829,1898,Benin,26.45208333
17830,1898,Bhutan,11.94983333
17831,1898,Bolivia,20.31941667
17832,1898,"Bonaire, Saint Eustatius And Saba",26.66841667
17833,1898,Bosnia And Herzegovina,10.98758333
17834,1898,Botswana,21.073
17835,1898,Brazil,24.36558333
17836,1898,British Virgin Islands,26.17366667
17837,1898,Bulgaria,10.83833333
17838,1898,Burkina Faso,27.53508333
17839,1898,Burma,23.79791667
17840,1898,Burundi,20.058
17841,1898,Cambodia,26.24158333
17842,1898,Cameroon,23.70875
17843,1898,Canada,-5.4473333329999996
17844,1898,Cape Verde,23.94441667
17845,1898,Cayman Islands,26.54716667
17846,1898,Central African Republic,25.00208333
17847,1898,Chad,26.78191667
17848,1898,Chile,8.6135
17849,1898,China,6.562666667
17850,1898,Christmas Island,25.47858333
17851,1898,Colombia,24.12941667
17852,1898,Comoros,25.81
17853,1898,Congo,23.91966667
17854,1898,Congo (Democratic Republic Of The),23.5095
17855,1898,Costa Rica,25.27725
17856,1898,Croatia,11.93433333
17857,1898,Cuba,25.22516667
17858,1898,Curaçao,26.81608333
17859,1898,Cyprus,18.50525
17860,1898,Czech Republic,8.335666667
17861,1898,Côte D'Ivoire,25.355999999999998
17862,1898,Denmark,-19.83116667
17863,1898,Denmark (Europe),8.184666667
17864,1898,Djibouti,28.86716667
17865,1898,Dominica,25.886
17866,1898,Dominican Republic,25.37575
17867,1898,Ecuador,21.23425
17868,1898,Egypt,22.54141667
17869,1898,El Salvador,24.73791667
17870,1898,Equatorial Guinea,24.19575
17871,1898,Eritrea,27.16416667
17872,1898,Estonia,5.2605833330000005
17873,1898,Ethiopia,23.22366667
17874,1898,Europe,8.0615
17875,1898,Falkland Islands (Islas Malvinas),5.4938333329999995
17876,1898,Faroe Islands,6.630083332999999
17877,1898,Fiji,24.96966667
17878,1898,Finland,1.1863333329999999
17879,1898,France,12.96225
17880,1898,France (Europe),10.71041667
17881,1898,French Guiana,25.17841667
17882,1898,French Polynesia,25.57866667
17883,1898,Gabon,23.61258333
17884,1898,Gambia,27.463
17885,1898,Gaza Strip,18.96216667
17886,1898,Georgia,7.2910833329999996
17887,1898,Germany,8.61475
17888,1898,Ghana,25.96125
17889,1898,Greece,14.97325
17890,1898,Greenland,-20.40775
17891,1898,Grenada,26.33175
17892,1898,Guadeloupe,26.13008333
17893,1898,Guatemala,22.998
17894,1898,Guernsey,11.36091667
17895,1898,Guinea,25.03158333
17896,1898,Guinea Bissau,26.558000000000003
17897,1898,Guyana,25.384
17898,1898,Haiti,26.11866667
17899,1898,Honduras,24.59141667
17900,1898,Hong Kong,22.56216667
17901,1898,Hungary,10.29275
17902,1898,Iceland,1.211333333
17903,1898,India,24.06383333
17904,1898,Indonesia,25.30283333
17905,1898,Iran,16.83233333
17906,1898,Iraq,21.11616667
17907,1898,Ireland,10.02725
17908,1898,Isle Of Man,10.08133333
17909,1898,Israel,19.39241667
17910,1898,Italy,13.08308333
17911,1898,Jamaica,25.88875
17912,1898,Japan,11.90066667
17913,1898,Jersey,11.36091667
17914,1898,Jordan,19.08916667
17915,1898,Kazakhstan,3.62375
17916,1898,Kenya,24.35041667
17917,1898,Kingman Reef,26.62891667
17918,1898,Kiribati,26.27491667
17919,1898,Kuwait,24.4095
17920,1898,Kyrgyzstan,1.7708333330000001
17921,1898,Laos,23.456
17922,1898,Latvia,5.803
17923,1898,Lebanon,17.31791667
17924,1898,Lesotho,12.96875
17925,1898,Liberia,24.84558333
17926,1898,Libya,22.20458333
17927,1898,Liechtenstein,5.125083333
17928,1898,Lithuania,6.372000000000001
17929,1898,Luxembourg,9.522833333
17930,1898,Macau,22.33116667
17931,1898,Macedonia,10.68658333
17932,1898,Madagascar,22.60675
17933,1898,Malawi,21.23
17934,1898,Malaysia,25.4525
17935,1898,Mali,28.03025
17936,1898,Malta,18.30966667
17937,1898,Martinique,25.886
17938,1898,Mauritania,27.31525
17939,1898,Mauritius,23.235
17940,1898,Mayotte,26.39933333
17941,1898,Mexico,20.06066667
17942,1898,Moldova,9.054166667
17943,1898,Monaco,9.389166667000001
17944,1898,Mongolia,-1.052583333
17945,1898,Montenegro,10.63816667
17946,1898,Montserrat,26.18991667
17947,1898,Morocco,17.44433333
17948,1898,Mozambique,23.25958333
17949,1898,Namibia,19.7155
17950,1898,Nepal,15.01733333
17951,1898,Netherlands,9.9145
17952,1898,Netherlands (Europe),9.54
17953,1898,New Caledonia,22.55133333
17954,1898,New Zealand,9.755666667
17955,1898,Nicaragua,25.76441667
17956,1898,Niger,26.90625
17957,1898,Nigeria,26.05341667
17958,1898,Niue,24.82808333
17959,1898,North America,1.6833333330000002
17960,1898,North Korea,7.4565
17961,1898,Norway,0.04225
17962,1898,Oceania,21.36233333
17963,1898,Oman,26.33333333
17964,1898,Pakistan,20.62433333
17965,1898,Palau,26.79483333
17966,1898,Palestina,22.87825
17967,1898,Palmyra Atoll,26.6605
17968,1898,Panama,25.86633333
17969,1898,Papua New Guinea,23.9655
17970,1898,Paraguay,22.68441667
17971,1898,Peru,19.2642
17972,1898,Philippines,26.11658333
17973,1898,Poland,8.020083332999999
17974,1898,Portugal,14.8305
17975,1898,Puerto Rico,25.26416667
17976,1898,Qatar,26.24191667
17977,1898,Reunion,22.99133333
17978,1898,Romania,9.130166667000001
17979,1898,Russia,-5.950666667
